Majority_protein_IDs,Main_Uniprot_ID,plot_label,Simple_gene_name,Simple_protein_name,core_histone,hovertext,hier_cl_averag_1,hier_cl_averag_2,hier_cl_averag_3,human_ICP,tSNE_dim_1,tSNE_dim_2,Ratio_log2_repA_G2,Ratio_log2_repA_0min,Ratio_log2_repA_5min,Ratio_log2_repA_10min,Ratio_log2_repA_15min,Ratio_log2_repA_20min,Ratio_log2_repA_25min,Ratio_log2_repB_G2,Ratio_log2_repB_0min,Ratio_log2_repB_5min,Ratio_log2_repB_10min,Ratio_log2_repB_15min,Ratio_log2_repB_20min,Ratio_log2_repB_25min,Ratio_log2_avg_0min,Ratio_log2_avg_5min,Ratio_log2_avg_10min,Ratio_log2_avg_15min,Ratio_log2_avg_20min,Ratio_log2_avg_25min,Ratio_log2_avg_G2
A0A1D5P9L5,A0A1D5P9L5,WDR33 | WD_REPEATS_REGION domain-containing protein | A0A1D5P9L5,WDR33,WD_REPEATS_REGION domain-containing protein,FALSE,WDR33<br>WD_REPEATS_REGION domain-containing protein<br>A0A1D5P9L5,2,5,12,,41.9066336643567,-6.04729567251726,0,0.06721530464925,0.057916013747475,-0.125312838342121,-0.997663088309936,-1.11390707874599,-1.16962096349915,0,0.300000244042166,0.189982521672803,0.21882407356251,-0.373303301824923,-0.688485478793109,-0.821125894233441,0.183607774345708,0.123949267710139,0.0467556176101946,-0.685483195067429,-0.90119627876955,-0.995373428866296,0
A0A1D5P9Q2;A0A1D5PAY6;Q5ZJA2,Q5ZJA2,CIAPIN1 RCJMB04_19l6 | Anamorsin | Q5ZJA2,CIAPIN1 RCJMB04_19l6,Anamorsin,FALSE,CIAPIN1 RCJMB04_19l6<br>Anamorsin<br>Q5ZJA2,1,23,50,,-0.413316093902103,15.5238313416926,0,0.347586411889902,0.478217544922727,0.54342056562944,0.095611504613233,0.219914619600179,0.299201229267486,0,0.230611893481636,0.265773842299722,0.442997776486754,0.332904738957121,0.298065728883866,0.358037956733272,0.289099152685769,0.371995693611225,0.493209171058097,0.214258121785177,0.258990174242023,0.328619593000379,0
A0A1D5P9Q7;A0A3Q2UED1;A0A3Q2UK47;A0A3Q3AQV2;A0A3Q3ANW1,A0A1D5P9Q7,SEC31A | Protein transport protein Sec31A | A0A1D5P9Q7,SEC31A,Protein transport protein Sec31A,FALSE,SEC31A<br>Protein transport protein Sec31A<br>A0A1D5P9Q7,22,64,,,-18.9088455772839,40.0549143323853,0,0.450566798386417,0.433168781765941,1.35118000517145,1.51824658016317,1.70570707213551,1.64291096444023,0,0.458408900594507,0.47745672018891,1.03661706520212,2.14588262346923,2.32228695906075,2.33511929123602,0.454487849490462,0.455312750977426,1.19389853518678,1.8320646018162,2.01399701559813,1.98901512783813,0
A0A1D5P9R0,A0A1D5P9R0,TAF6L | TATA-box binding protein associated factor 6 like | A0A1D5P9R0,TAF6L,TATA-box binding protein associated factor 6 like,FALSE,TAF6L<br>TATA-box binding protein associated factor 6 like<br>A0A1D5P9R0,5,17,122,,10.9358505762084,-6.33353172534008,0,-0.0167443006042507,0.0896595107732202,-0.0602799563573058,-0.980369812329541,-0.949364303546731,-0.900428222523332,0,0.252065761056483,0.204229721599104,0.080740169029229,-0.206135464440816,-0.372770273683654,-0.441001587834948,0.117660730226116,0.146944616186162,0.0102301063359616,-0.593252638385178,-0.661067288615192,-0.67071490517914,0
A0A1D5P9S3,A0A1D5P9S3,n.d. | THUMP domain-containing protein | A0A1D5P9S3,n.d.,THUMP domain-containing protein,FALSE,n.d.<br>THUMP domain-containing protein<br>A0A1D5P9S3,6,18,,,-11.6951762559084,-47.5000678890125,0,0.04995468644741,0.059319652342769,-0.603766028415102,-1.60435307938635,-1.62082345427134,-1.22497051068749,0,0.175904582724949,0.080817684964841,-0.541541981997225,-0.815679194105638,-1.16403664143436,-1.25869776944241,0.112929634586179,0.070068668653805,-0.572654005206164,-1.210016136746,-1.39243004785285,-1.24183414006495,0
A0A1D5P9T4;A0A1D5PEF5;A0A3Q2U3E9;A0A3Q3AW40,A0A1D5P9T4,UNC45A | Unc-45 myosin chaperone A | A0A1D5P9T4,UNC45A,Unc-45 myosin chaperone A,FALSE,UNC45A<br>Unc-45 myosin chaperone A<br>A0A1D5P9T4,4,4,,,-9.59788154808979,55.1189224629853,0,0.561100243906623,0.872313463225606,1.53946007734495,1.33948003000337,1.54877181149355,1.5427829350194,0,0.561234024456994,0.622275383162071,1.26866409658511,1.72277117143004,1.81538663492358,1.70816208128231,0.561167134181809,0.747294423193838,1.40406208696503,1.5311256007167,1.68207922320857,1.62547250815085,0
A0A1D5P9V0;P00548,P00548,PKM | Pyruvate kinase | P00548,PKM,Pyruvate kinase,FALSE,PKM<br>Pyruvate kinase<br>P00548,6,81,,,-33.133278284798,-36.7789588325581,0,-0.151026699128439,0.257925826425805,-0.400248371834319,-1.2367615630639,-0.973782340217779,-1.15344758153986,0,0.12734941989136,0.162702456598664,-0.12848446425772,-0.844678082748,-0.68776911690888,-0.53185167404939,-0.0118386396185396,0.210314141512234,-0.26436641804602,-1.04071982290595,-0.830775728563329,-0.842649627794625,0
A0A1D5P9Y4;A0A1D5NUB6,A0A1D5P9Y4,UBN1 | Ubinuclein-1 | A0A1D5P9Y4,UBN1,Ubinuclein-1,FALSE,UBN1<br>Ubinuclein-1<br>A0A1D5P9Y4,2,2,,,21.8936376110786,-23.4133574187958,0,0.181111239978732,-0.023775879136136,-0.113987499610781,-1.09359005508495,-1.18226115334377,-0.902092442484859,0,0.142796512968855,-0.133895828379373,-0.273881631312597,-0.593562115437407,-1.23997751787211,-0.61507127877058,0.161953876473794,-0.0788358537577546,-0.193934565461689,-0.843576085261178,-1.21111933560794,-0.75858186062772,0
A0A1D5PA06,A0A1D5PA06,RRP36 | rRNA biogenesis protein RRP36 | A0A1D5PA06,RRP36,rRNA biogenesis protein RRP36,FALSE,RRP36<br>rRNA biogenesis protein RRP36<br>A0A1D5PA06,,,,,-45.0262655976286,-39.9894370165866,0,-0.031977528001323,-0.54735307560742,-0.5497472518563,-0.70243125561862,-2.51106059916008,-1.63976267159826,0,-0.299918634423441,-0.945426079546308,-1.44231976510361,-1.2591150774306,-2.37703049383448,-1.39325521588947,-0.165948081212382,-0.746389577576864,-0.996033508479954,-0.980773166524609,-2.44404554649728,-1.51650894374386,0
A0A1D5PA09,A0A1D5PA09,ATP6V1C1 | V-type proton ATPase subunit C | A0A1D5PA09,ATP6V1C1,V-type proton ATPase subunit C,FALSE,ATP6V1C1<br>V-type proton ATPase subunit C<br>A0A1D5PA09,1,23,,,5.529798159188,26.7614329517436,0,0.337449730014681,0.238542632056949,0.165266764112359,-0.07846613282041,0.129382694057261,0.085037625690869,0,0.117088051978017,0.041062217181006,-0.016613593444965,0.128325607276427,0.165858695223206,0.377516364495293,0.227268890996349,0.139802424618978,0.0743265853336972,0.0249297372280085,0.147620694640233,0.231276995093081,0
A0A1D5PA75;A0A1D5PYB8;A0A1D5PBJ0,A0A1D5PA75,BAZ1B | Bromodomain adjacent to zinc finger domain 1B | A0A1D5PA75,BAZ1B,Bromodomain adjacent to zinc finger domain 1B,FALSE,BAZ1B<br>Bromodomain adjacent to zinc finger domain 1B<br>A0A1D5PA75,2,2,33,,10.5475377288499,-26.5788606741764,0,0.016561672396915,-0.027604001395105,-0.308240847969404,-1.05828425244186,-1.03953677449876,-1.02012437157151,0,-0.004966523536867,-0.051417005769041,-0.138757602434021,-0.746042618583011,-0.908036071078035,-1.01307433874439,0.00579757443002402,-0.039510503582073,-0.223499225201713,-0.902163435512434,-0.973786422788396,-1.01659935515795,0
A0A1D5PAB7,A0A1D5PAB7,n.d. | GPS2_interact domain-containing protein | A0A1D5PAB7,n.d.,GPS2_interact domain-containing protein,FALSE,n.d.<br>GPS2_interact domain-containing protein<br>A0A1D5PAB7,2,5,53,,43.4678142091844,-2.41184723936815,0,0.088124314687564,0.050035180214588,-0.056306276389016,-1.04315663014803,-1.1060703248279,-1.25767413098301,0,0.318699673033682,0.241487071857893,0.239125457778488,-0.37479623434163,-0.864030934770438,-0.69622935756851,0.203411993860623,0.145761126036241,0.0914095906947362,-0.708976432244831,-0.985050629799168,-0.976951744275759,0
A0A1D5PAC4,A0A1D5PAC4,UHRF1 | Ubiquitin like with PHD and ring finger domains 1 | A0A1D5PAC4,UHRF1,Ubiquitin like with PHD and ring finger domains 1,FALSE,UHRF1<br>Ubiquitin like with PHD and ring finger domains 1<br>A0A1D5PAC4,6,18,,,-27.2179152687685,-44.8414260532781,0,0.095242290444266,0.067413256603616,-0.703054105243467,-1.65600331993525,-1.50700893814048,-1.47788555506489,0,0.079114707800478,0.074971800454431,-0.230648081132912,-1.23768140983134,-1.51158900365761,-1.39078370605819,0.087178499122372,0.0711925285290235,-0.46685109318819,-1.4468423648833,-1.50929897089905,-1.43433463056154,0
A0A1D5PAD1;A0A1L1RN79;E1C0L3,A0A1D5PAD1,MTA3 | Metastasis associated 1 family member 3 | A0A1D5PAD1,MTA3,Metastasis associated 1 family member 3,FALSE,MTA3<br>Metastasis associated 1 family member 3<br>A0A1D5PAD1,2,16,48,,-1.09293286242446,-39.2139286866954,0,0.122012196326468,0.164669038471129,-0.012509599940852,-1.13994651546888,-1.07386677379263,-1.18968007399789,0,0.178446274014339,0.166440750241482,0.107720598469488,-0.743589015554205,-0.793449451252355,-0.805415861269355,0.150229235170404,0.165554894356305,0.047605499264318,-0.941767765511545,-0.933658112522494,-0.997547967633624,0
A0A1D5PAD2;A0A3Q2UHV8;A0A3Q2U5X7;A0A3Q2U115,A0A1D5PAD2,RBM6 | G-patch domain-containing protein | A0A1D5PAD2,RBM6,G-patch domain-containing protein,FALSE,RBM6<br>G-patch domain-containing protein<br>A0A1D5PAD2,2,5,53,,40.4691967416139,-1.33014288010243,0,0.086746660594424,0.0559704307631,-0.134122355194139,-0.969253167497793,-1.00259213336916,-1.04178535438519,0,0.188211141625798,0.169678104677369,0.07449076342951,-0.464448441460933,-0.761252116103661,-0.852929410172055,0.137478901110111,0.112824267720235,-0.0298157958823144,-0.716850804479363,-0.881922124736408,-0.947357382278622,0
A0A1D5PAE4,A0A1D5PAE4,HDGF | Heparin binding growth factor | A0A1D5PAE4,HDGF,Heparin binding growth factor,FALSE,HDGF<br>Heparin binding growth factor<br>A0A1D5PAE4,6,18,,,-12.3017176281118,-46.0355996624204,0,-0.127476220013854,-0.0508276894269951,-0.905637353555524,-1.46777520655332,-1.46100795146992,-1.44709709710077,0,-0.041301391949034,-0.028048116515775,-0.482096534968405,-1.31614231123216,-1.41978524316896,-1.32993627440079,-0.084388805981444,-0.0394379029713851,-0.693866944261965,-1.39195875889274,-1.44039659731944,-1.38851668575078,0
A0A1D5PAE7,A0A1D5PAE7,TCEB3 | Elongin-A | A0A1D5PAE7,TCEB3,Elongin-A,FALSE,TCEB3<br>Elongin-A<br>A0A1D5PAE7,2,16,175,,11.206999063764,-48.1753635569866,0,0.117454860408743,0.029318979319104,-0.426549404974935,-1.57581331508802,-1.57384078384611,-1.53990696441098,0,0.169481233958488,0.0158271273601586,-0.123176462539406,-1.10519173088262,-1.2957034937561,-1.48168601863108,0.143468047183616,0.0225730533396313,-0.274862933757171,-1.34050252298532,-1.43477213880111,-1.51079649152103,0
A0A1D5PAE8,A0A1D5PAE8,LTA4H | Leukotriene A(4) hydrolase | A0A1D5PAE8,LTA4H,Leukotriene A(4) hydrolase,FALSE,LTA4H<br>Leukotriene A(4) hydrolase<br>A0A1D5PAE8,21,84,,,0.905386301175992,47.6043850182747,0,0.537089477724903,0.707328137307904,0.961447481992985,0.582204703797291,0.735613090015721,0.731087631889778,0,0.352904948357216,0.731890660648734,0.867748071209409,0.868936688850633,1.1819514584276,1.05694817416501,0.444997213041059,0.719609398978319,0.914597776601197,0.725570696323962,0.958782274221661,0.894017903027392,0
A0A1D5PAJ0,A0A1D5PAJ0,NEUROD2 | Neurogenic differentiation factor | A0A1D5PAJ0,NEUROD2,Neurogenic differentiation factor,FALSE,NEUROD2<br>Neurogenic differentiation factor<br>A0A1D5PAJ0,6,41,,,-6.56515781111499,-30.2226708204675,0,-0.00979065396584999,-0.364359798345109,-0.433799369062679,-1.0048278258499,-1.22651109231729,-0.850978821747603,0,0.175193290318226,-0.055671967266466,-0.323226200904231,-0.682594340377682,-0.636994780842254,-1.18696820783092,0.082701318176188,-0.210015882805788,-0.378512784983455,-0.843711083113792,-0.931752936579773,-1.01897351478926,0
A0A1D5PAM1;A0A3S5ZPJ3,A0A1D5PAM1,CHEK2 | Serine/threonine-protein kinase Chk2 | A0A1D5PAM1,CHEK2,Serine/threonine-protein kinase Chk2,FALSE,CHEK2<br>Serine/threonine-protein kinase Chk2<br>A0A1D5PAM1,2,2,65,,21.4403860888733,-34.1718986468582,0,0.116258202205842,0.0384960734086818,-0.600184137652772,-1.28571847260574,-1.17558395901345,-1.22264945280766,0,0.148159211936647,0.183639659673947,-0.284014821405369,-0.789871044834496,-0.952410384459229,-0.864983423505761,0.132208707071244,0.111067866541314,-0.442099479529071,-1.03779475872012,-1.06399717173634,-1.04381643815671,0
A0A1D5PAP2,A0A1D5PAP2,RRP1B | Ribosomal RNA processing protein 1 homolog B | A0A1D5PAP2,RRP1B,Ribosomal RNA processing protein 1 homolog B,FALSE,RRP1B<br>Ribosomal RNA processing protein 1 homolog B<br>A0A1D5PAP2,10,15,21,,-42.0266573905423,-45.5561052674116,0,-0.164796857565095,-0.79436870784145,-1.1939718251571,-2.14011840639383,-2.02303528961642,-1.9035215478143,0,-0.336136705826267,-1.15882949757555,-1.64826930250263,-1.86217155766833,-2.07073959873627,-2.01811985614202,-0.250466781695681,-0.976599102708498,-1.42112056382987,-2.00114498203108,-2.04688744417635,-1.96082070197816,0
A0A1D5PAQ3,A0A1D5PAQ3,UAP1 | UDP-N-acetylglucosamine pyrophosphorylase 1 | A0A1D5PAQ3,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1,FALSE,UAP1<br>UDP-N-acetylglucosamine pyrophosphorylase 1<br>A0A1D5PAQ3,1,1,77,,0.17765919496578,33.1056579809446,0,0.251738059635739,0.590344395344073,0.671888683767456,0.305932992631702,0.49817735711767,0.640866941438596,0,0.168906914006387,0.448800088538376,0.503366723722319,0.736023916402875,0.652978271123338,0.770693172197204,0.210322486821063,0.519572241941224,0.587627703744887,0.520978454517289,0.575577814120504,0.7057800568179,0
A0A1D5PAR5;A0A1D5PA34;P09645,P09645,n.d. | Tubulin alpha chain | P09645,n.d.,Tubulin alpha chain,FALSE,n.d.<br>Tubulin alpha chain<br>P09645,18,,,,-17.7205484372281,43.6062136517068,0,-0.337952956947963,-0.070809584244689,0.906711957703278,1.14339952950746,1.23362646286021,1.29620511108042,0,-0.411179201448226,-0.0348060542366271,0.806052592672892,1.36571200345996,1.6678190335927,1.91924184717465,-0.374566079198095,-0.052807819240658,0.856382275188085,1.25455576648371,1.45072274822646,1.60772347912754,0
A0A1D5PAT5,A0A1D5PAT5,"SMARCC1 | SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 | A0A1D5PAT5",SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1",FALSE,"SMARCC1<br>SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1<br>A0A1D5PAT5",2,2,33,,16.6583230748483,-36.418402992133,0,0.189140685228443,0.235594117210784,-0.01153360569266,-1.1332016361266,-1.12534344956175,-1.17937679459533,0,0.219663425469417,0.249845426569292,0.21444204167695,-0.52600040647496,-0.906238562986137,-0.941998840355647,0.20440205534893,0.242719771890038,0.101454217992145,-0.829601021300783,-1.01579100627395,-1.06068781747549,0
A0A1D5PAU6,A0A1D5PAU6,IRF5 | IRF tryptophan pentad repeat domain-containing protein | A0A1D5PAU6,IRF5,IRF tryptophan pentad repeat domain-containing protein,FALSE,IRF5<br>IRF tryptophan pentad repeat domain-containing protein<br>A0A1D5PAU6,7,35,,,-15.5247489499132,73.5348577110781,0,0.525886057220692,1.52580241006756,2.55994798475368,2.15691183186415,2.18332167524741,2.14107751694945,0,0.354015780085315,1.02364646339858,2.32154739571753,2.41799296423195,2.29369497701773,2.41491954168213,0.439950918653004,1.27472443673307,2.44074769023561,2.28745239804805,2.23850832613257,2.27799852931579,0
A0A1D5PAX8;F1NEF5;Q5ZLR6;A0A3Q2TXR3;A0A3Q2UDK3,Q5ZLR6,ARHGEF6 RCJMB04_5b15 | Rho guanine nucleotide exchange factor 6 | Q5ZLR6,ARHGEF6 RCJMB04_5b15,Rho guanine nucleotide exchange factor 6,FALSE,ARHGEF6 RCJMB04_5b15<br>Rho guanine nucleotide exchange factor 6<br>Q5ZLR6,7,32,,,-23.6660949591633,72.1928660652588,0,0.442534480339045,0.750234810343039,1.65317771710682,2.30082088277798,2.50543585453658,2.47477506521836,0,0.505902650024207,0.870472969294824,1.2930296077575,2.69999897136764,2.93241463317792,3.02804264897146,0.474218565181626,0.810353889818932,1.47310366243216,2.50040992707281,2.71892524385725,2.75140885709491,0
A0A1D5PAZ0,A0A1D5PAZ0,CDCA7L | zf-4CXXC_R1 domain-containing protein | A0A1D5PAZ0,CDCA7L,zf-4CXXC_R1 domain-containing protein,FALSE,CDCA7L<br>zf-4CXXC_R1 domain-containing protein<br>A0A1D5PAZ0,6,8,,,-33.6985771573504,-44.3812478775358,0,-0.190754158660428,-0.244893322334631,-0.754039653363255,-1.94618492952231,-1.99469276921913,-1.35289881912917,0,-0.160138709101272,-0.429073642620429,-0.900820716605683,-1.61394600448675,-1.28343217220908,-1.44074768191484,-0.17544643388085,-0.33698348247753,-0.827430184984469,-1.78006546700453,-1.6390624707141,-1.396823250522,0
A0A1D5PB41,A0A1D5PB41,ZNF407 | Zinc finger protein 407 | A0A1D5PB41,ZNF407,Zinc finger protein 407,FALSE,ZNF407<br>Zinc finger protein 407<br>A0A1D5PB41,2,5,12,,45.4697102122299,-10.6953607620171,0,0.30810766323144,0.42775954207276,-0.000401765672686603,-0.974310620747265,-1.0028405983071,-0.98864189522615,0,0.527443360832842,0.485306379149877,0.377359332329516,-0.396204667316621,-0.80843116467066,-0.745010914761838,0.417775512032141,0.456532960611318,0.188478783328414,-0.685257644031943,-0.905635881488878,-0.866826404993994,0
A0A1D5PB45;Q90Y35;A0A1L1RN94,Q90Y35,ZNF622 | Zinc finger protein 622 | Q90Y35,ZNF622,Zinc finger protein 622,FALSE,ZNF622<br>Zinc finger protein 622<br>Q90Y35,11,,,,-26.0684600717763,-21.3638168660275,0,-0.376484123069017,-0.710108453394288,-1.13074271048605,-1.41133295754644,-0.991964250519888,-1.32368915406211,0,-0.321241296359245,-0.823179521213631,-1.70326409337739,-1.52232324780606,-1.05861441066717,-1.16792313701155,-0.348862709714131,-0.76664398730396,-1.41700340193172,-1.46682810267625,-1.02528933059353,-1.24580614553683,0
A0A1D5PB71,A0A1D5PB71,ANAPC4 | Anaphase promoting complex subunit APC4 | A0A1D5PB71,ANAPC4,Anaphase promoting complex subunit APC4,FALSE,ANAPC4<br>Anaphase promoting complex subunit APC4<br>A0A1D5PB71,,,,,8.03726080193291,38.0795793927573,0,0.16014178429044,0.377142864358285,0.919292272845155,0.418219357293863,0.368293607998372,0.638419334332677,0,1.54914223948211,0.054182824020139,0.43347796863053,0.884604354659492,0.73759529176351,1.02389447805726,0.854642011886274,0.215662844189212,0.676385120737842,0.651411855976678,0.552944449880941,0.831156906194968,0
A0A1D5PB91,A0A1D5PB91,TXNDC9 | Thioredoxin domain containing 9 | A0A1D5PB91,TXNDC9,Thioredoxin domain containing 9,FALSE,TXNDC9<br>Thioredoxin domain containing 9<br>A0A1D5PB91,16,,,,-4.23796281746234,44.5978383713577,0,0.92723994335214,0.740728411006882,1.25106492271688,1.04818072528478,1.29427835840619,1.35274625015124,0,0.858862660182753,0.926504412461196,0.796225655191385,1.28783286090765,1.29009037450737,1.5066274128237,0.893051301767447,0.833616411734039,1.02364528895413,1.16800679309621,1.29218436645678,1.42968683148747,0
A0A1D5PBB7,A0A1D5PBB7,USP36 | Ubiquitin specific peptidase 36 | A0A1D5PBB7,USP36,Ubiquitin specific peptidase 36,FALSE,USP36<br>Ubiquitin specific peptidase 36<br>A0A1D5PBB7,6,8,88,,-35.8896220288402,-45.1870722424332,0,0.029361213860584,-0.413810232802539,-0.725296456053146,-1.77930871012774,-1.79044494786347,-1.58304172019529,0,-0.101073573502545,-0.668384673316347,-0.972182663562925,-1.42634944629202,-1.42687093278373,-1.56227114065031,-0.0358561798209805,-0.541097453059443,-0.848739559808036,-1.60282907820988,-1.6086579403236,-1.5726564304228,0
A0A1D5PBD8,A0A1D5PBD8,NUP98 | Nucleoporin 98 | A0A1D5PBD8,NUP98,Nucleoporin 98,FALSE,NUP98<br>Nucleoporin 98<br>A0A1D5PBD8,2,5,71,,27.6149748589975,-5.98655995953347,0,0.0166819129472697,-0.0308769927431723,-0.19479714544291,-0.806099810252222,-0.957642699832404,-1.11397759629299,0,0.0663111568481095,-0.0710964459170971,-0.16830999005226,-0.321419047617733,-0.728107425063012,-0.903682682138955,0.0414965348976896,-0.0509867193301347,-0.181553567747585,-0.563759428934978,-0.842875062447708,-1.00883013921597,0
A0A1D5PBE7,A0A1D5PBE7,n.d. | CDK5 regulatory subunit-associated protein 2 | A0A1D5PBE7,n.d.,CDK5 regulatory subunit-associated protein 2,FALSE,n.d.<br>CDK5 regulatory subunit-associated protein 2<br>A0A1D5PBE7,21,88,,,5.54418377197396,52.3859615260439,0,0.563105318938188,0.600305501345545,0.613795886946024,0.544977213035521,0.473606979239947,0.475795218422086,0,0.417424834797155,0.572394264610928,0.478747757693364,0.685082074507815,0.471166672065941,0.418724309619782,0.490265076867672,0.586349882978236,0.546271822319694,0.615029643771668,0.472386825652944,0.447259764020934,0
A0A1D5PBF8;A0A3Q2UBP1;A0A3Q2UCJ2;A0A3Q2U8D0,A0A1D5PBF8,CEP112 | DUF4485 domain-containing protein | A0A1D5PBF8,CEP112,DUF4485 domain-containing protein,FALSE,CEP112<br>DUF4485 domain-containing protein<br>A0A1D5PBF8,21,88,,,6.22881700807385,53.253121690757,0,0.710757782472158,0.726608865434767,0.850068642081962,0.708815791672575,0.506842895396651,0.80623896949971,0,0.792182057240043,0.769454003733974,0.666627341604107,0.875267456626568,0.43782994515715,0.969117627097245,0.751469919856101,0.748031434584371,0.758347991843035,0.792041624149572,0.472336420276901,0.887678298298478,0
A0A1D5PBH1;A0A3Q2UDD4,A0A1D5PBH1,ATAD2 | ATPase family AAA domain containing 2 | A0A1D5PBH1,ATAD2,ATPase family AAA domain containing 2,FALSE,ATAD2<br>ATPase family AAA domain containing 2<br>A0A1D5PBH1,1,48,,,21.0591624922695,5.76216404695951,0,0.0589262689606493,0.176019950374109,-0.039237175993017,-0.472504493374728,-0.34155891199915,-0.392157912371567,0,0.233476524741925,0.206517063443984,0.130485746879589,-0.490461332969018,-0.634539672437699,-0.373237358008822,0.146201396851287,0.191268506909047,0.045624285443286,-0.481482913171873,-0.488049292218425,-0.382697635190194,0
A0A1D5PBJ2;A0A1D5PCN9;A0A1D5NZ08,A0A1D5PBJ2,LOC776992 | Uridine-cytidine kinase | A0A1D5PBJ2,LOC776992,Uridine-cytidine kinase,FALSE,LOC776992<br>Uridine-cytidine kinase<br>A0A1D5PBJ2,1,,,,5.34033204957082,27.5885672448674,0,1.21697863758441,0.778373886698603,0.73398971023562,0.370571681746396,0.456289344037596,0.368727447425501,0,-0.108847239413338,0.247459887383755,0.247116487556865,0.3240064868551,0.33325343608727,0.496536980928054,0.554065699085535,0.512916887041179,0.490553098896243,0.347289084300748,0.394771390062433,0.432632214176777,0
A0A1D5PBQ5;A0A3Q2U3D5;A0A3Q2UDB9,A0A1D5PBQ5,"SART3 | Spliceosome associated factor 3, U4/U6 recycling protein | A0A1D5PBQ5",SART3,"Spliceosome associated factor 3, U4/U6 recycling protein",FALSE,"SART3<br>Spliceosome associated factor 3, U4/U6 recycling protein<br>A0A1D5PBQ5",2,16,,,5.4596451927289,-39.5221091885557,0,0.443772499243664,0.413161187062314,0.141747580409592,-1.11910020622564,-1.11382175100095,-1.12675127478616,0,0.424381857124846,0.442208342592431,0.358469540064315,-0.494658289626733,-0.950767347194349,-0.904419363408649,0.434077178184255,0.427684764827373,0.250108560236954,-0.806879247926184,-1.03229454909765,-1.0155853190974,0
A0A1D5PBT4;A0A1D5P723,A0A1D5PBT4,TERF1 | Telomeric repeat-binding factor | A0A1D5PBT4,TERF1,Telomeric repeat-binding factor,FALSE,TERF1<br>Telomeric repeat-binding factor<br>A0A1D5PBT4,6,41,,,-3.69870966624852,-27.6220721093114,0,0.016688184549572,-0.178075568327552,-0.824868389194313,-1.13516742588932,-1.02360415178546,-0.902955335886628,0,-0.001847820514599,-0.024987794607463,-0.734082687286335,-0.829505130948385,-0.751575677978193,-0.700966838544728,0.00742018201748651,-0.101531681467508,-0.779475538240324,-0.982336278418851,-0.887589914881825,-0.801961087215678,0
A0A1D5PBW1,A0A1D5PBW1,NUDCD1 | NudC domain containing 1 | A0A1D5PBW1,NUDCD1,NudC domain containing 1,FALSE,NUDCD1<br>NudC domain containing 1<br>A0A1D5PBW1,1,23,50,,0.368098344485734,13.6794419641426,0,0.235800841619791,0.334757896387075,0.187275496950494,-0.00599846654302899,0.106715973152479,0.064974923529634,0,0.307249538389373,0.453482685136946,0.237475891016913,0.454725843508864,0.5462581960597,0.519072337906814,0.271525190004582,0.394120290762011,0.212375693983704,0.224363688482917,0.32648708460609,0.292023630718224,0
A0A1D5PC23,A0A1D5PC23,TALDO1 | Transaldolase | A0A1D5PC23,TALDO1,Transaldolase,FALSE,TALDO1<br>Transaldolase<br>A0A1D5PC23,5,17,,,15.7830141883162,-19.657912280596,0,0.379730126582829,0.483302866555748,-0.25758639117288,-0.821568758216283,-0.723197170556943,-0.68510084230496,0,0.231526145857763,0.459743321075553,-0.192807429163095,-0.419118436137512,-0.577425003603841,-0.560467482562769,0.305628136220296,0.471523093815651,-0.225196910167988,-0.620343597176898,-0.650311087080392,-0.622784162433865,0
A0A1D5PC75,A0A1D5PC75,SCD | FA_desaturase domain-containing protein | A0A1D5PC75,SCD,FA_desaturase domain-containing protein,FALSE,SCD<br>FA_desaturase domain-containing protein<br>A0A1D5PC75,5,52,112,,-10.9684198679008,-11.409996318197,0,-0.331483306180626,-0.616199614255467,-0.321310917421851,-0.732134532259318,-0.962467199214088,-0.868487786213688,0,-0.138931759274215,-0.386041450394584,-0.352655693447337,-0.116812295237535,-0.353005696963868,-0.445012538005772,-0.23520753272742,-0.501120532325025,-0.336983305434594,-0.424473413748426,-0.657736448088978,-0.65675016210973,0
A0A1D5PC94;A0A3Q2U082;P38530;A0A1D5P919,P38530,HSF2 | Heat shock factor protein 2 | P38530,HSF2,Heat shock factor protein 2,FALSE,HSF2<br>Heat shock factor protein 2<br>P38530,2,16,48,,-2.55871205307915,-40.2369317108023,0,-0.035462437108442,0.174372075252949,-0.094079637244055,-1.21143493090187,-1.08503120809131,-1.10034065529382,0,0.087786557295686,0.135703224377999,-0.003217267317985,-0.657463705608367,-1.06929456471112,-1.08029545979354,0.026162060093622,0.155037649815474,-0.04864845228102,-0.934449318255117,-1.07716288640121,-1.09031805754368,0
